fid,latitude,longitude,TOTAL_SCORE,cluster
6907,42.27162301,-71.096449,57,126
6908,42.27228183,-71.09590701,60,126
6909,42.27247156,-71.09571169,52,126
6910,42.27264598,-71.09547551,51,126
6911,42.27290125,-71.09449366,61,126
6912,42.27059766,-71.09833483,61,126
6913,42.27070948,-71.09880763,51,126
6914,42.27128235,-71.09825698,51,126
6915,42.27151028,-71.09804356,52,126
6916,42.27161779,-71.09793711,62,126
6917,42.27198279,-71.09769914,51,126
6918,42.27214839,-71.09756741,52,126
6919,42.27196023,-71.09739155,51,126
6920,42.27164262,-71.09733839,65,126
6921,42.27153435,-71.09744269,66,126
6922,42.27142189,-71.09754753,72,126
6923,42.2709685,-71.09797614,67,126
6924,42.27070763,-71.1002203,51,127
6925,42.27077102,-71.10002205,66,127
6926,42.27091105,-71.09989353,66,127
6927,42.27104304,-71.09976814,66,127
6928,42.27116902,-71.09965199,51,127
6929,42.27138821,-71.09944655,51,127
6930,42.27194907,-71.09892217,51,127
6931,42.27216879,-71.09871729,51,127
6932,42.27237519,-71.09799195,57,126
6933,42.27223877,-71.09812265,52,126
6934,42.27210369,-71.0982482,70,126
6935,42.27192678,-71.09841376,64,126
6936,42.27176216,-71.09856656,52,126
6937,42.27160151,-71.09871872,51,126
6938,42.27131969,-71.09898402,52,126
6939,42.2709821,-71.09930074,51,126
6940,42.27023818,-71.10040391,51,128
6941,42.27018982,-71.10018529,53,128
6942,42.27012686,-71.09995713,61,128
6943,42.26773028,-71.10136103,66,128
6944,42.26763231,-71.10146182,66,128
6945,42.2674197,-71.1015744,57,128
6946,42.26751614,-71.1016803,56,128
6947,42.26760898,-71.10178553,51,128
6948,42.26774981,-71.10184149,51,128
6949,42.26838444,-71.10189957,57,128
6950,42.26847577,-71.10181659,57,128
6951,42.26854762,-71.1015697,57,128
6952,42.2686967,-71.10143183,56,128
6953,42.26881566,-71.10132036,56,128
6954,42.26893831,-71.10120701,56,128
6955,42.26977186,-71.10082059,53,128
6956,42.27010159,-71.10065274,52,128
6957,42.27037149,-71.10138668,51,128
6958,42.26955028,-71.101444,51,128
6959,42.26945868,-71.10152592,74,128
6960,42.26927567,-71.10168559,66,128
6961,42.26918155,-71.10176586,73,128
6962,42.26909165,-71.10184548,51,128
6963,42.26899582,-71.10192921,61,128
6964,42.26863053,-71.1022464,51,128
6965,42.26844502,-71.10240719,51,128
6966,42.26832048,-71.10260041,77,128
6967,42.26841887,-71.10274656,52,128
6968,42.26868696,-71.10264917,52,128
6969,42.26887226,-71.10249658,51,128
6970,42.26927125,-71.10216864,51,128
6971,42.26952885,-71.10195768,84,128
6972,42.26962111,-71.10188211,61,128
6973,42.26984664,-71.10167002,61,128
6974,42.27005277,-71.10151213,66,128
6975,42.27018806,-71.10146992,61,128
6976,42.27059138,-71.10225232,51,100
6977,42.27054515,-71.10205432,51,100
6978,42.27047556,-71.10189605,53,128
6979,42.27025488,-71.10198027,51,128
6980,42.27012033,-71.10209203,52,128
6981,42.26973813,-71.10240511,56,128
6982,42.26964676,-71.1024805,56,128
6983,42.2695504,-71.10256017,66,128
6984,42.26945535,-71.10263976,60,128
6985,42.26908359,-71.10295337,51,128
6986,42.26878358,-71.10309306,51,128
6987,42.26878095,-71.1032874,52,128
6988,42.26922766,-71.1032694,84,100
6989,42.26932192,-71.10319212,84,100
6990,42.26941341,-71.10311483,66,100
6991,42.26950477,-71.10303771,59,100
6992,42.26959642,-71.10296002,81,100
6993,42.26969129,-71.10287922,61,100
6994,42.26983285,-71.10276321,66,100
6995,42.26997605,-71.10264574,56,100
6996,42.27035597,-71.10244234,56,100
6997,42.27042026,-71.10227923,51,100
6998,42.27065874,-71.10329089,69,100
6999,42.27065344,-71.10280139,55,100
7000,42.27045639,-71.10285604,51,100
7001,42.27036202,-71.10293331,51,100
7002,42.27026636,-71.10301263,61,100
7003,42.27008765,-71.10316297,51,100
7004,42.26994655,-71.10327827,52,100
7005,42.26979994,-71.10339954,51,100
7006,42.26951613,-71.10363082,51,100
7007,42.26995975,-71.1037544,51,100
7008,42.27032706,-71.10343777,51,100
7009,42.27073465,-71.10508851,51,100
7010,42.27058511,-71.10496133,51,100
7011,42.27041492,-71.10457906,52,100
7012,42.27014831,-71.10428402,51,100
7013,42.27011315,-71.10467176,51,100
7014,42.27072927,-71.10382266,51,100
7015,42.2704448,-71.10390629,51,100
7016,42.27068189,-71.10416022,51,100
7017,42.27096601,-71.10487893,51,100
7018,42.27405789,-71.09449765,51,126
7019,42.27376555,-71.09529571,65,126
7020,42.2736703,-71.09509735,51,126
7021,42.27359739,-71.0948691,51,126
7022,42.2735236,-71.09459976,57,126
7023,42.27332138,-71.09464147,57,126
7024,42.27330403,-71.09491943,60,126
7025,42.27328481,-71.09516935,51,126
7026,42.27299308,-71.09586279,51,126
7027,42.27288703,-71.09601441,51,126
7028,42.27275382,-71.09618154,51,126
7029,42.27224429,-71.09676821,61,126
7030,42.272112,-71.09690064,57,126
7031,42.27241307,-71.09738308,52,126
7032,42.27274045,-71.09763947,57,126
7033,42.2726099,-71.09776844,57,126
7034,42.27288149,-71.0981709,56,101
7035,42.27298156,-71.09794523,56,101
7036,42.27309215,-71.09783811,56,101
7037,42.27346522,-71.09818295,57,101
7038,42.27333016,-71.09831298,56,101
7039,42.2731927,-71.09843981,67,101
7040,42.27306547,-71.09856222,68,101
7041,42.27328212,-71.09873572,57,101
7042,42.27341744,-71.09887596,57,101
7043,42.27352176,-71.09905811,67,101
7044,42.27361095,-71.09924243,57,101
7045,42.27400236,-71.0993588,67,101
7046,42.27408779,-71.09927206,57,101
7047,42.274433,-71.09891675,56,101
7048,42.27452696,-71.09882025,56,101
7049,42.27461158,-71.098732,57,101
7050,42.27470217,-71.09863996,56,101
7051,42.2756889,-71.09817041,56,101
7052,42.27482638,-71.09914082,73,101
7053,42.27465632,-71.09931461,72,101
7054,42.27448529,-71.0994877,54,101
7055,42.27414809,-71.1003955,57,101
7056,42.275743,-71.09838995,57,101
7057,42.27290076,-71.09880901,65,101
7058,42.27242637,-71.09917572,51,127
7059,42.27195529,-71.09962623,66,127
7060,42.2717983,-71.09977749,76,127
7061,42.27164016,-71.0999313,65,127
7062,42.27148278,-71.10008277,66,127
7063,42.27132847,-71.10023034,66,127
7064,42.27092354,-71.1011151,66,127
7065,42.27106754,-71.10099842,51,127
7066,42.27125342,-71.10083504,60,127
7067,42.27134062,-71.10074123,51,127
7068,42.27142799,-71.10065364,59,127
7069,42.27152487,-71.1005794,51,127
7070,42.27204647,-71.10005191,62,127
7071,42.27237041,-71.09972588,53,127
7072,42.27250798,-71.09958592,61,127
7073,42.27261954,-71.09946957,51,127
7074,42.27297199,-71.09985417,60,127
7075,42.27285331,-71.10015707,57,127
7076,42.27307711,-71.10028084,66,127
7077,42.27319615,-71.10015987,51,127
7078,42.27329979,-71.10003622,63,127
7079,42.27318065,-71.09956755,67,101
7080,42.27309809,-71.09942083,67,101
7081,42.27300671,-71.09925791,67,101
7082,42.27294446,-71.09903963,67,101
7083,42.27354951,-71.10045457,68,127
7084,42.27323626,-71.10077415,51,127
7085,42.27389022,-71.1006424,67,101
7086,42.27572072,-71.10149671,66,125
7087,42.27544832,-71.10179444,51,125
7088,42.27518376,-71.10219118,76,125
7089,42.27547737,-71.10236075,56,124
7090,42.27742844,-71.10215979,52,124
7091,42.27703751,-71.10255562,66,124
7092,42.27679725,-71.10280229,56,124
7093,42.27675933,-71.10209738,61,124
7094,42.27702757,-71.10179075,76,124
7095,42.27710296,-71.10167316,86,124
7096,42.27748775,-71.10155393,61,124
7097,42.27751496,-71.10095968,61,124
7098,42.27741891,-71.10103081,66,124
7099,42.27732688,-71.10112255,51,124
7100,42.2767934,-71.10156596,67,124
7101,42.27658057,-71.10180341,52,124
7102,42.274543,-71.10443242,51,123
7103,42.27590783,-71.1051913,62,124
7104,42.27592945,-71.10480336,52,124
7105,42.27627263,-71.10437362,52,124
7106,42.27343107,-71.10619015,62,123
7107,42.2734874,-71.10661766,51,123
7108,42.2730006,-71.10596964,57,123
7109,42.27186258,-71.10444063,56,123
7110,42.27183119,-71.10459191,71,123
7111,42.2719351,-71.10467765,57,123
7112,42.27186564,-71.10598805,51,123
7113,42.27190539,-71.10613552,61,123
7114,42.274773,-71.10261885,66,123
7115,42.27466349,-71.10272985,56,123
7116,42.27441267,-71.10298322,62,123
7117,42.27417573,-71.10322327,67,123
7118,42.27495354,-71.10289854,52,123
7119,42.27510123,-71.10274891,77,123
7120,42.27288508,-71.1034211,67,123
7121,42.2722626,-71.10405804,56,123
7122,42.27197755,-71.1031798,60,123
7123,42.27185988,-71.10327851,51,123
7124,42.27151429,-71.10351809,66,123
7125,42.27176054,-71.10392581,51,123
7126,42.27204091,-71.10363787,52,123
7127,42.27221281,-71.10346166,53,123
7128,42.27230023,-71.10337227,51,123
7129,42.27254294,-71.10312245,56,123
7130,42.2726958,-71.10296432,51,123
7131,42.27278328,-71.10287504,51,123
7132,42.2728716,-71.102787,56,123
7133,42.27255305,-71.10025003,57,127
7134,42.27246634,-71.10034965,66,127
7135,42.27231329,-71.10055917,51,127
7136,42.27215776,-71.10054575,51,127
7137,42.27205212,-71.10065502,51,127
7138,42.27222137,-71.10081303,67,127
7139,42.27230328,-71.10100454,57,127
7140,42.27235576,-71.10125532,62,127
7141,42.27187202,-71.10188125,66,127
7142,42.27168271,-71.10199104,53,127
7143,42.2716169,-71.10216716,56,127
7144,42.27147638,-71.102323,67,127
7145,42.2713324,-71.10247888,67,127
7146,42.27120579,-71.10307433,57,127
7147,42.2714284,-71.10295064,52,127
7148,42.27176585,-71.10264952,56,127
7149,42.27186007,-71.10247,57,127
7150,42.2720058,-71.10233034,57,127
7151,42.27218365,-71.10224612,57,127
7152,42.27236355,-71.10217786,57,127
7153,42.27249317,-71.1020488,66,127
7154,42.27220701,-71.10183604,57,127
7155,42.27288023,-71.10113162,51,127
7156,42.27247676,-71.10087045,67,127
7157,42.27256744,-71.10078646,57,127
7158,42.27264737,-71.10069821,56,127
7159,42.27187172,-71.10085566,51,127
7160,42.27170166,-71.10103345,71,127
7161,42.27152332,-71.10121703,56,127
7162,42.2714349,-71.10130834,51,127
7163,42.27135038,-71.10138718,56,127
7164,42.27117353,-71.10155217,51,127
7165,42.27105872,-71.10159872,56,127
7166,42.2708456,-71.10158872,51,127
7167,42.27118585,-71.10204945,55,127
7168,42.27130211,-71.10190367,67,127
7169,42.27143011,-71.10176223,57,127
7170,42.27151815,-71.10159425,57,127
7171,42.27451873,-71.10063747,67,101
7172,42.27437124,-71.10078704,57,101
7173,42.27469003,-71.10094224,67,101
7174,42.27480877,-71.10082104,67,101
7175,42.2749898,-71.10063825,57,101
7176,42.27511021,-71.1005167,57,101
7177,42.27525333,-71.10037162,57,101
7178,42.2753949,-71.10022847,67,101
7179,42.27569605,-71.09992261,67,101
7180,42.27577921,-71.09977618,67,101
7181,42.27395783,-71.10121046,58,123
7182,42.27362876,-71.10154951,61,123
7183,42.27350165,-71.10167918,66,123
7184,42.27341533,-71.10176453,64,123
7185,42.27315213,-71.10202884,56,123
7186,42.2734251,-71.10222773,51,123
7187,42.27372385,-71.10192695,51,123
7188,42.27395863,-71.10169121,66,123
7189,42.27564433,-71.10057723,56,125
7190,42.27520043,-71.10107105,51,125
7191,42.27502051,-71.10125569,66,125
7192,42.27491516,-71.10134848,66,125
7193,42.27485687,-71.10150675,67,125
7194,42.27510689,-71.10178397,51,125
7195,42.27550182,-71.10136013,57,125
7196,42.27568836,-71.10099066,75,125
7197,42.27447873,-71.10173411,66,123
7198,42.27420556,-71.10207912,56,123
7199,42.27382192,-71.10247291,55,123
7200,42.27327357,-71.10303114,51,123
7201,42.27391127,-71.1028489,67,123
7202,42.27409032,-71.1026656,51,123
7203,42.27417906,-71.10257344,67,123
7204,42.2743673,-71.10237976,51,123
7205,42.27449394,-71.10225193,66,123
7206,42.27726721,-71.10055267,57,124
7207,42.27711398,-71.10024615,63,125
7208,42.27700637,-71.10035287,67,125
7209,42.27689835,-71.100463,53,125
7210,42.27677518,-71.10058641,66,125
7211,42.27664653,-71.10071943,56,125
7212,42.2764262,-71.10094269,67,125
7213,42.27633485,-71.10103765,66,125
7214,42.27622485,-71.10109706,56,125
7215,42.27617704,-71.10179166,57,124
7216,42.276457,-71.10148498,57,124
7217,42.27651108,-71.10131815,67,124
7218,42.27702319,-71.1007974,57,124
7219,42.27713667,-71.10068444,57,124
7220,42.27746774,-71.10033822,56,122
7221,42.27772435,-71.10007921,69,122
7222,42.27781949,-71.0999783,66,122
7223,42.27827623,-71.09942275,51,122
7224,42.27839142,-71.09926427,51,122
7225,42.27846967,-71.09915494,51,122
7226,42.278546,-71.09904889,52,122
7227,42.27862392,-71.09894071,66,122
7228,42.27874202,-71.0988411,66,122
7229,42.278655,-71.09857419,53,125
7230,42.2784804,-71.09852739,63,125
7231,42.27842656,-71.09868042,67,125
7232,42.27834917,-71.09878972,52,125
7233,42.27817161,-71.09897179,51,125
7234,42.27808219,-71.09915748,57,125
7235,42.27796083,-71.09931887,67,125
7236,42.27765311,-71.09968417,57,125
7237,42.27755898,-71.09978067,57,125
7238,42.27742644,-71.09991801,62,125
7239,42.27730838,-71.10003683,63,125
7240,42.27720634,-71.09953896,52,125
7241,42.27736806,-71.09932317,55,125
7242,42.2774549,-71.09923504,51,125
7243,42.27773737,-71.09889743,57,125
7244,42.27786409,-71.09875124,57,125
7245,42.27812399,-71.09848965,56,125
7246,42.27801359,-71.09855354,57,125
7247,42.27777561,-71.09843881,51,125
7248,42.27757835,-71.09858519,51,125
7249,42.27737137,-71.09884528,57,125
7250,42.2770941,-71.0996495,57,125
7251,42.27687434,-71.09982014,63,125
7252,42.27664013,-71.0996007,57,125
7253,42.27655298,-71.09969062,57,125
7254,42.27618937,-71.10002636,57,125
7255,42.27614195,-71.10016493,57,125
7256,42.27616985,-71.10070518,67,125
7257,42.27621954,-71.100542,66,125
7258,42.27665722,-71.10004648,67,125
7259,42.27639949,-71.09920868,56,101
7260,42.27648735,-71.09911638,57,101
7261,42.27676745,-71.09882692,57,101
7262,42.27706383,-71.09852155,57,101
7263,42.27724726,-71.09846909,65,101
7264,42.27738516,-71.09825386,66,101
7265,42.27648889,-71.09863928,51,101
7266,42.27640259,-71.09872824,56,101
7267,42.27631787,-71.09881493,61,101
7268,42.27623206,-71.09830354,75,101
7269,42.27640273,-71.09812892,56,101
7270,42.27664114,-71.09790515,51,101
7271,42.27653473,-71.09777714,52,101
7272,42.27640271,-71.09761117,51,101
7273,42.27646731,-71.09651025,51,177
7274,42.27637566,-71.09636869,51,177
7275,42.27629643,-71.09622195,51,177
7276,42.27621877,-71.0960755,51,177
7277,42.27606142,-71.09577941,51,177
7278,42.27583073,-71.09533537,51,177
7279,42.27567437,-71.09503583,51,177
7280,42.27559332,-71.09488382,51,177
7281,42.27552078,-71.0947407,51,177
7282,42.27544883,-71.09458486,51,177
7283,42.2753706,-71.09442824,51,177
7284,42.27496486,-71.0943337,60,177
7285,42.27607128,-71.0964749,68,177
7286,42.27642231,-71.09697832,53,177
7287,42.27673979,-71.09740549,57,177
7288,42.27601229,-71.09472604,51,177
7289,42.27663232,-71.0958951,51,177
7290,42.27670917,-71.09604373,51,177
7291,42.27678555,-71.09618982,51,177
7292,42.27722179,-71.09766188,66,176
7293,42.27760774,-71.09783486,62,176
7294,42.27777473,-71.09751458,67,176
7295,42.27791164,-71.09731246,57,176
7296,42.27803206,-71.09716464,57,176
7297,42.2781344,-71.09698814,57,176
7298,42.27734061,-71.09661391,51,177
7299,42.27707434,-71.09609533,56,177
7300,42.27668356,-71.09533872,51,177
7301,42.2765969,-71.0951721,61,177
7302,42.27653082,-71.09504127,61,177
7303,42.27637196,-71.09473593,51,177
7304,42.27746632,-71.09597203,51,177
7305,42.27763699,-71.09625116,61,177
7306,42.27777024,-71.09580675,56,177
7307,42.27767452,-71.09567116,61,177
7308,42.27758479,-71.09554285,56,177
7309,42.27720541,-71.09500062,51,177
7310,42.27693363,-71.09459562,57,177
7311,42.27679781,-71.09438313,81,177
7312,42.27714927,-71.09425994,61,177
7313,42.27753308,-71.09479257,51,177
7314,42.2776286,-71.09492502,57,177
7315,42.27781955,-71.09518994,59,177
7316,42.27791043,-71.09531555,66,177
7317,42.2780074,-71.09544922,60,177
7318,42.27810089,-71.09557988,61,177
7319,42.27797218,-71.09497486,57,177
7320,42.27863685,-71.0956797,61,176
7321,42.27840836,-71.09611079,66,176
7322,42.27858392,-71.09623689,59,176
7323,42.2788032,-71.0963987,53,176
7324,42.27887641,-71.09653462,53,176
7325,42.27887979,-71.09735921,56,176
7326,42.27897245,-71.09722925,56,176
7327,42.27879357,-71.09715685,51,176
7328,42.27862116,-71.09707966,57,176
7329,42.27836447,-71.09749071,66,176
7330,42.27805096,-71.09780933,53,176
7331,42.27789685,-71.09798777,61,176
7332,42.27809452,-71.09801293,66,176
7333,42.27842811,-71.09804973,66,176
7334,42.27853598,-71.09778559,51,176
7335,42.27868152,-71.09758445,56,176
7336,42.27916169,-71.09760953,56,176
7337,42.27897936,-71.09810487,67,176
7338,42.27914334,-71.09807163,67,176
7339,42.27933916,-71.09802794,66,176
7340,42.27970853,-71.09805393,55,176
7341,42.27981141,-71.09806716,51,176
7342,42.27995254,-71.0980738,66,176
7343,42.27956044,-71.09779207,56,176
7344,42.2793595,-71.0976555,56,176
7345,42.27934189,-71.09679619,59,176
7346,42.2793959,-71.09713974,55,176
7347,42.27949941,-71.0971952,74,176
7348,42.27959465,-71.09727694,55,176
7349,42.27987101,-71.09751763,56,176
7350,42.28014361,-71.0977566,51,176
7351,42.28023291,-71.09783225,51,176
7352,42.28037754,-71.0979034,66,176
7353,42.28058398,-71.09791052,51,176
7354,42.28013706,-71.09730962,51,176
7355,42.27977814,-71.09697127,58,176
7356,42.27951334,-71.09666254,59,176
7357,42.27922058,-71.09922667,67,122
7358,42.27939463,-71.09906825,51,122
7359,42.2798955,-71.0989535,63,122
7360,42.28014685,-71.0988955,67,122
7361,42.2803773,-71.09884132,67,122
7362,42.28048642,-71.09881612,67,122
7363,42.28059605,-71.09876295,67,122
7364,42.28077468,-71.09864638,62,122
7365,42.28078426,-71.09838246,51,122
7366,42.28066594,-71.09841276,66,122
7367,42.2803293,-71.09849746,61,122
7368,42.28021953,-71.09852283,51,122
7369,42.2798955,-71.09858587,66,122
7370,42.27979979,-71.09860338,56,122
7371,42.27967719,-71.09862499,51,122
7372,42.27933679,-71.09871007,56,122
7373,42.27924866,-71.09881609,74,122
7374,42.27901313,-71.09914174,51,122
7375,42.28009953,-71.09931813,66,122
7376,42.27983263,-71.09948551,61,122
7377,42.27972166,-71.09955505,56,122
7378,42.28142953,-71.09859512,51,122
7379,42.2813504,-71.09827559,56,122
7380,42.28100457,-71.09833057,51,122
7381,42.28090152,-71.09900347,67,122
7382,42.28073003,-71.09918154,67,122
7383,42.28055161,-71.09936195,57,122
7384,42.28046858,-71.09946813,66,122
7385,42.27872866,-71.09949876,51,122
7386,42.27865211,-71.0997022,84,122
7387,42.27850543,-71.09993142,61,122
7388,42.27825028,-71.10030598,67,122
7389,42.27771483,-71.10064902,66,122
7390,42.2778125,-71.10087551,66,122
7391,42.27808309,-71.10734289,57,124
7392,42.27790931,-71.10713097,56,124
7393,42.27782389,-71.10693006,77,124
7394,42.27763041,-71.10656992,77,124
7395,42.27753474,-71.10638963,66,124
7396,42.27744123,-71.10620978,83,124
7397,42.27734766,-71.10602667,83,124
7398,42.27725305,-71.10584528,83,124
7399,42.27716061,-71.10566177,56,124
7400,42.27706345,-71.10547904,67,124
7401,42.27696576,-71.10528877,77,124
